# cluster size, average deviation spherical shape,  average dev axial symmetry
     1      0.0000000      0.0000000
     2      0.0000000      0.0000000
     3      0.5675793      0.8026782
     4      0.4165498      0.5890903
     5      0.5533478      0.7825519
     6      0.0000000      0.0000000
     7      0.0000000      0.0000000
     8      0.0000000      0.0000000
     9      0.0000000      0.0000000
    10      0.0000000      0.0000000
    11      0.0000000      0.0000000
    12      0.6639401      0.9389531
    13      0.0000000      0.0000000
    14      0.0000000      0.0000000
    15      0.0000000      0.0000000
    16      0.0000000      0.0000000
    17      0.0000000      0.0000000
    18      0.0000000      0.0000000
    19      0.0000000      0.0000000
    20      0.6594898      0.9326594
    21      0.0000000      0.0000000
    22      0.0000000      0.0000000
    23      0.0000000      0.0000000
    24      0.0000000      0.0000000
    25      0.0000000      0.0000000
    26      0.0000000      0.0000000
    27      0.0000000      0.0000000
    28      0.6199259      0.8767076
    29      0.0000000      0.0000000
    30      0.2726075      0.3855252
    31      0.2884684      0.4079559
    32      0.0000000      0.0000000
    33      0.0000000      0.0000000
    34      0.0000000      0.0000000
    35      0.0000000      0.0000000
    36      0.1932920      0.2733562
    37      0.0000000      0.0000000
    38      0.6308684      0.8921828
    39      0.0000000      0.0000000
    40      0.0000000      0.0000000
    41      0.0000000      0.0000000
    42      0.0000000      0.0000000
    43      0.0000000      0.0000000
    44      0.0000000      0.0000000
    45      0.0000000      0.0000000
    46      0.0000000      0.0000000
    47      0.0000000      0.0000000
    48      0.0000000      0.0000000
    49      0.0000000      0.0000000
    50      0.0000000      0.0000000
    51      0.0000000      0.0000000
    52      0.0563241      0.0796543
    53      0.6261353      0.8854890
    54      0.0000000      0.0000000
    55      0.0000000      0.0000000
    56      0.4908698      0.6941947
    57      0.0000000      0.0000000
    58      0.0000000      0.0000000
    59      0.0000000      0.0000000
    60      0.1789584      0.2530854
    61      0.0000000      0.0000000
    62      0.6003695      0.8490506
    63      0.0818718      0.1157842
    64      0.0000000      0.0000000
    65      0.0000000      0.0000000
    66      0.0000000      0.0000000
    67      0.0000000      0.0000000
    68      0.0000000      0.0000000
    69      0.0000000      0.0000000
    70      0.0000000      0.0000000
    71      0.5963431      0.8433565
    72      0.0000000      0.0000000
    73      0.0000000      0.0000000
    74      0.0000000      0.0000000
    75      0.0000000      0.0000000
    76      0.0000000      0.0000000
    77      0.0000000      0.0000000
    78      0.5929928      0.8386185
    79      0.0000000      0.0000000
    80      0.0399220      0.0564582
    81      0.0000000      0.0000000
    82      0.0000000      0.0000000
    83      0.0000000      0.0000000
    84      0.0000000      0.0000000
    85      0.2298658      0.3250794
    86      0.0000000      0.0000000
    87      0.0000000      0.0000000
    88      0.0000000      0.0000000
    89      0.0000000      0.0000000
    90      0.0000000      0.0000000
    91      0.0000000      0.0000000
    92      0.0000000      0.0000000
    93      0.0439717      0.0621853
    94      0.0000000      0.0000000
    95      0.1447147      0.2046575
    96      0.0000000      0.0000000
    97      0.4823744      0.6821805
    98      0.0000000      0.0000000
    99      0.0000000      0.0000000
   100      0.0000000      0.0000000
   101      0.0000000      0.0000000
   102      0.0000000      0.0000000
   103      0.1088786      0.1539776
   104      0.5207165      0.7364043
   105      0.0000000      0.0000000
   106      0.0705764      0.0998101
   107      0.0000000      0.0000000
   108      0.0000000      0.0000000
   109      0.0000000      0.0000000
   110      0.4762166      0.6734720
   111      0.0000000      0.0000000
   112      0.0000000      0.0000000
   113      0.0000000      0.0000000
   114      0.0000000      0.0000000
   115      0.5361382      0.7582141
   116      0.0000000      0.0000000
   117      0.0000000      0.0000000
   118      0.0000000      0.0000000
   119      0.4530777      0.6407486
   120      0.0000000      0.0000000
   121      0.0778477      0.1100933
   122      0.0000000      0.0000000
   123      0.0895070      0.1265820
   124      0.0438997      0.0620835
   125      0.0683497      0.0966610
   126      0.0000000      0.0000000
   127      0.0685688      0.0969709
   128      0.4704173      0.6652706
   129      0.0000000      0.0000000
   130      0.0000000      0.0000000
   131      0.0000000      0.0000000
   132      0.0000000      0.0000000
   133      0.2379071      0.3364515
   134      0.0342112      0.0483819
