#   N                %clus.               rho_cl 
      3.0000000      0.0000018      0.0007192
      9.0000000      0.0000022      0.0004426
     15.0000000      0.0000002      0.0000277
     21.0000000      0.0000011      0.0001107
     27.0000000      0.0000028      0.0002213
     33.0000000      0.0000055      0.0003596
     39.0000000      0.0000083      0.0004703
     45.0000000      0.0000067      0.0003320
     51.0000000      0.0000069      0.0003043
     57.0000000      0.0000119      0.0004703
     63.0000000      0.0000054      0.0001936
     69.0000000      0.0000076      0.0002490
     75.0000000      0.0000164      0.0004979
     81.0000000      0.0000079      0.0002213
     87.0000000      0.0000221      0.0005809
     93.0000000      0.0000101      0.0002490
     99.0000000      0.0000191      0.0004426
    105.0000000      0.0000518      0.0011342
    111.0000000      0.0000120      0.0002490
    117.0000000      0.0000309      0.0006086
    123.0000000      0.0000177      0.0003320
    129.0000000      0.0000201      0.0003596
    135.0000000      0.0000258      0.0004426
    141.0000000      0.0000791      0.0013001
    147.0000000      0.0000368      0.0005809
    153.0000000      0.0000401      0.0006086
    159.0000000      0.0000227      0.0003320
    165.0000000      0.0000412      0.0005809
    171.0000000      0.0000631      0.0008575
    177.0000000      0.0000442      0.0005809
    183.0000000      0.0000326      0.0004149
    189.0000000      0.0000471      0.0005809
    195.0000000      0.0000532      0.0006362
    201.0000000      0.0000739      0.0008575
    207.0000000      0.0000908      0.0010235
    213.0000000      0.0000732      0.0008022
    219.0000000      0.0000337      0.0003596
    225.0000000      0.0001813      0.0018811
    231.0000000      0.0001423      0.0014385
    237.0000000      0.0000730      0.0007192
    243.0000000      0.0001064      0.0010235
    249.0000000      0.0002327      0.0021853
    255.0000000      0.0001327      0.0012172
    261.0000000      0.0001512      0.0013555
    267.0000000      0.0001641      0.0014385
    273.0000000      0.0000355      0.0003043
    279.0000000      0.0000363      0.0003043
    285.0000000      0.0003805      0.0031259
    291.0000000      0.0003300      0.0026556
    297.0000000      0.0001543      0.0012172
    303.0000000      0.0002182      0.0016874
    309.0000000      0.0002480      0.0018811
    315.0000000      0.0002677      0.0019917
    321.0000000      0.0002348      0.0017151
    327.0000000      0.0003742      0.0026833
    333.0000000      0.0003103      0.0021853
    339.0000000      0.0003598      0.0024896
    345.0000000      0.0003092      0.0021024
    351.0000000      0.0003394      0.0022683
    357.0000000      0.0008418      0.0055325
    363.0000000      0.0004065      0.0026279
    369.0000000      0.0003610      0.0022960
    375.0000000      0.0005215      0.0032642
    381.0000000      0.0006105      0.0037621
    387.0000000      0.0005335      0.0032365
    393.0000000      0.0004306      0.0025726
    399.0000000      0.0002491      0.0014661
    405.0000000      0.0006153      0.0035685
    411.0000000      0.0006873      0.0039281
    417.0000000      0.0008838      0.0049793
    423.0000000      0.0007172      0.0039834
    429.0000000      0.0009697      0.0053112
    435.0000000      0.0005479      0.0029599
    441.0000000      0.0005658      0.0030152
    447.0000000      0.0006261      0.0032918
    453.0000000      0.0004798      0.0024896
    459.0000000      0.0002377      0.0012172
    465.0000000      0.0002790      0.0014108
    471.0000000      0.0006982      0.0034855
    477.0000000      0.0008025      0.0039557
    483.0000000      0.0008693      0.0042324
    489.0000000      0.0007995      0.0038451
    495.0000000      0.0002853      0.0013555
    501.0000000      0.0007483      0.0035131
    507.0000000      0.0004412      0.0020470
    513.0000000      0.0002594      0.0011895
    519.0000000      0.0005248      0.0023790
    525.0000000      0.0005617      0.0025173
    531.0000000      0.0003184      0.0014108
    537.0000000      0.0003535      0.0015491
    543.0000000      0.0004851      0.0021024
    549.0000000      0.0002840      0.0012172
    555.0000000      0.0002414      0.0010235
    561.0000000      0.0002637      0.0011065
    567.0000000      0.0003665      0.0015214
    573.0000000      0.0002963      0.0012172
    579.0000000      0.0000748      0.0003043
    585.0000000      0.0001994      0.0008022
    591.0000000      0.0001042      0.0004149
    597.0000000      0.0001543      0.0006086
    603.0000000      0.0001559      0.0006086
    609.0000000      0.0003935      0.0015214
    615.0000000      0.0001590      0.0006086
    621.0000000      0.0003210      0.0012172
    627.0000000      0.0000810      0.0003043
    633.0000000      0.0000818      0.0003043
    639.0000000      0.0002477      0.0009129
    651.0000000      0.0000841      0.0003043
    663.0000000      0.0002569      0.0009129
    681.0000000      0.0002639      0.0009129
    687.0000000      0.0000887      0.0003043
